loan_id,P1,P2,P3,P4,P4b,P5,amt,amt_stated,freq,n_src,ev,batch,n_inst,n_obs,on_time_rate,early_rate,late_rate,mean_delay,exposure,max_delay,first_delinq_k,first_delinq_frac,return_to_current_k,re_delinq_k,ever_delinq,n_unpaid,year,status,outcome,plan_len,purpose_len,amount,duration,rate,gender,age,job,income,expend,disposable,past_ordinary,past_early,past_late,past_overdue,past_loss,in_sample,inc17,exp17,disp17,capacity,amt_won,dur_m,req_pay,req_avg,pcg_abs,pcg_ratio,pcg_over,pcg_abs_avg,suffix,lnlen,bgroup,anchor,auto,day,multi,P3b,inc_anchor,cal_anchor,evt_anchor,auto_f,lnamt,past_ordinary_f,past_late_f,past_overdue_f,past_loss_f,past_m,male,P3v3,P4v3,anchor_v3,day_v3,multi_v3,batch_v3,v2b,v3b,income_doc,pay_sched_rx,S2,S3,salday
B170302-2,1,5,1,1,0,4,,0,,3,급여210만+상여,26,9,7,1.0,0.7143,0.0,0.0,0,0,,,,,0,2,2017,정상종료,완납,262,357,200만원,18개월,0.25,남자,36세,기술직,2300000.0,1460000.0,,53.0,46.0,0.0,0.0,0.0,1,2300000.0,1460000.0,840000.0,840000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-687222.2222222222,0.1818783068783069,0.0,-706898.1481481481,2,5.568344503761097,B151110-3,,,,,0,0,0,0,0,14.50865773852422,53.0,0.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,7.751937984496124,
B170309-2,2,2,2,1,0,4,,0,,1,재직+과거 상환이력,26,22,12,0.1667,0.0,0.8333,33.273,732,671,2.0,0.091,3.0,4.0,1,10,2017,연체중,손실,152,413,500만원,36개월,0.25,여자,44세,은행원,2000000.0,1400000.0,,84.0,58.0,16.0,0.0,0.0,1,2000000.0,1400000.0,600000.0,600000.0,5000000.0,36.0,243055.5555555556,192418.98148148143,-356944.4444444444,0.4050925925925926,0.0,-407581.01851851854,2,5.0238805208462765,B101024-5,,,,,0,0,0,0,0,15.424948470398377,84.0,16.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.0,6.622516556291391,
B170314-1,5,5,5,3,1,4,270000.0,1,월,2,"회생 5월 종료, 여유 확대",26,12,12,0.75,0.0,0.25,1.833,22,11,7.0,0.583,8.0,10.0,1,0,2017,정상종료,완납,851,1488,150만원,12개월,0.25,남자,42세,사무직,3990000.0,3590000.0,,44.0,23.0,28.0,0.0,0.0,1,3990000.0,3590000.0,400000.0,400000.0,1500000.0,12.0,156250.0,141927.08333333334,-243750.0,0.390625,0.0,-258072.91666666663,1,6.746412128573375,B120402-12,income,False,,False,0,1,0,0,0,14.22097566607244,44.0,28.0,0.0,0.0,0,1,1,1,,,,26,1,0,1,0,0.0,2.364066193853428,
B170326-1,2,2,3,1,0,2,,0,,1,의지 표명뿐,26,18,18,0.5,0.1111,0.5,2.5,45,11,10.0,0.556,,,1,0,2017,정상종료,완납,87,99,200만원,18개월,0.25,남자,40세,서비스업,2160000.0,1340000.0,,18.0,7.0,10.0,0.0,0.0,1,2160000.0,1340000.0,820000.0,820000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-667222.2222222222,0.1863143631436314,0.0,-686898.1481481481,1,4.465908118654584,B151210-4,,,,,0,0,0,0,0,14.50865773852422,18.0,10.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,1.1494252873563218,0.0,
B170328-2,1,1,1,1,0,4,,0,,0,과거 상환 완료 이력,26,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,94,478,150만원,12개월,0.25,남자,53세,생산직,3000000.0,1980000.0,,53.0,25.0,13.0,0.0,0.0,1,3000000.0,1980000.0,1020000.0,1020000.0,1500000.0,12.0,156250.0,141927.08333333334,-863750.0,0.1531862745098039,0.0,-878072.9166666666,2,4.543294782270004,B110605-5,,,,,0,0,0,0,0,14.22097566607244,53.0,13.0,0.0,0.0,0,1,1,1,,,,26,0,0,0,0,0.0,0.0,
B170329-3,1,1,1,1,0,1,,0,,0,근거 없음,26,24,24,0.875,0.4167,0.125,0.167,4,2,6.0,0.25,7.0,18.0,1,0,2017,정상종료,완납,144,394,300만원,24개월,0.25,여자,42세,사무직,2230000.0,2090000.0,140000.0,49.0,19.0,5.0,0.0,0.0,1,2230000.0,2090000.0,140000.0,140000.0,3000000.0,24.0,187500.0,157552.08333333334,47500.0,1.3392857142857142,1.0,17552.083333333343,3,4.969813299576001,B140103-4,,,,,0,0,0,0,0,14.914122846632385,49.0,5.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,6.944444444444444,
B170404-1,2,2,2,1,0,4,,0,,0,과거 성실상환 이력,26,20,20,1.0,0.1,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,93,953,300만원,24개월,0.25,남자,50세,기타,4500000.0,4060000.0,,97.0,55.0,3.0,0.0,0.0,1,4500000.0,4060000.0,440000.0,440000.0,3000000.0,24.0,187500.0,157552.08333333334,-252500.0,0.4261363636363636,0.0,-282447.9166666666,1,4.532599493153256,B120621-9,,,,,0,0,0,0,0,14.914122846632385,97.0,3.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,1.098901098901099,0.0,
B170412-3,2,1,2,1,0,3,,0,,0,과거 경매 이력 언급,26,15,15,0.7333,0.5333,0.2667,1.867,28,7,12.0,0.8,,,1,0,2017,정상종료,완납,162,344,300만원,15개월,0.25,남자,46세,기타,4000000.0,3040000.0,,67.0,62.0,4.0,0.0,0.0,1,4000000.0,3040000.0,960000.0,960000.0,3000000.0,15.0,262500.0,233333.3333333333,-697500.0,0.2734375,0.0,-726666.6666666667,3,5.087596335232384,B110418-14,,,,,0,0,0,0,0,14.914122846632385,67.0,4.0,0.0,0.0,0,1,2,1,,,,26,0,0,0,0,0.0,0.0,
B170417-1,2,3,1,1,0,4,,0,월,1,매월 급여 수령,26,14,14,1.0,0.9286,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,85,598,200만원,15개월,0.25,여자,55세,사무직,1700000.0,1400000.0,300000.0,46.0,36.0,0.0,0.0,0.0,1,1700000.0,1400000.0,300000.0,300000.0,2000000.0,15.0,175000.0,155555.55555555556,-125000.0,0.5833333333333334,0.0,-144444.44444444444,1,4.442651256490317,B160226-3,,,,,0,0,0,0,0,14.50865773852422,46.0,0.0,0.0,0.0,0,0,1,1,,,,26,0,0,0,0,0.0,11.76470588235294,
B170419-3,2,1,3,2,1,2,,0,,0,근거 없이 의지,26,10,10,1.0,0.9,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,208,406,200만원,18개월,0.25,여자,32세,사무직,1300000.0,880000.0,,30.0,17.0,6.0,0.0,0.0,1,1300000.0,880000.0,420000.0,420000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-267222.22222222225,0.3637566137566138,0.0,-286898.14814814815,3,5.337538079701318,B151203-1,,,,,0,0,0,0,0,14.50865773852422,30.0,6.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.0,4.807692307692308,
B170423-2,2,4,4,5,1,4,,0,월,2,"주급31~33만, 5개월째",26,15,15,0.3333,0.2667,0.6667,8.133,122,23,4.0,0.267,7.0,8.0,1,0,2017,정상종료,완납,1551,958,200만원,15개월,0.25,여자,36세,일용직,1280000.0,1090000.0,,75.0,68.0,34.0,0.0,0.0,1,1280000.0,1090000.0,190000.0,190000.0,2000000.0,15.0,175000.0,155555.55555555556,-15000.0,0.9210526315789472,0.0,-34444.44444444444,2,7.346655163176539,B090924-10,income,True,,False,0,1,0,0,1,14.50865773852422,75.0,34.0,0.0,0.0,0,0,2,4,,,,26,1,0,1,0,0.0,1.9455252918287935,
B170429-1,3,4,3,1,0,5,,0,월,1,"실수령170, 여유 70만",26,2,1,0.0,0.0,1.0,483.5,967,954,1.0,0.5,,,1,1,2017,연체중,손실,381,1122,100만원,2개월,0.25,남자,33세,사무직,1700000.0,1030000.0,,,,,,,1,1700000.0,1030000.0,670000.0,670000.0,1000000.0,2.0,520833.3333333333,515625.0,-149166.6666666667,0.7773631840796019,0.0,-154375.0,1,5.942799375126701,B170429-1,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,1,2,1,,,,26,0,0,0,0,0.0,0.0,
B170506-2,1,3,2,1,0,3,,0,,1,학생 증가 기대,26,12,12,0.5833,0.0833,0.4167,1.5,18,7,2.0,0.167,3.0,7.0,1,0,2017,정상종료,완납,106,1012,150만원,12개월,0.25,여자,39세,기타,1700000.0,1200000.0,,8.0,1.0,18.0,0.0,0.0,1,1700000.0,1200000.0,500000.0,500000.0,1500000.0,12.0,156250.0,141927.08333333334,-343750.0,0.3125,0.0,-358072.9166666666,2,4.663439094112067,B170506-2,,,,,0,0,0,0,0,14.22097566607244,8.0,18.0,0.0,0.0,0,0,2,1,,,,26,0,0,0,0,0.9433962264150944,0.0,
B170508-2,1,3,4,1,0,3,,0,,2,"10일 출근확정, 신랑급여",26,3,3,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,397,437,100만원,12개월,0.25,여자,38세,기타,3800000.0,3220000.0,,97.0,69.0,20.0,0.0,0.0,1,3800000.0,3220000.0,580000.0,580000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-475833.3333333334,0.1795977011494252,0.0,-485381.9444444445,2,5.983936280687191,A080107-2,income,False,,False,0,1,0,0,0,13.815510557964274,97.0,20.0,0.0,0.0,0,0,1,1,,,,26,1,0,1,0,0.0,7.556675062972292,
B170522-2,3,3,5,1,0,4,,0,월,1,8월 회생 종료 예정,26,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,375,925,200만원,12개월,0.25,남자,50세,기타,3000000.0,2870000.0,,37.0,36.0,0.0,0.0,0.0,1,3000000.0,2870000.0,130000.0,130000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,78333.33333333331,1.6025641025641024,1.0,59236.111111111095,2,5.926926025970411,B100217-14,income,False,,False,0,1,0,0,0,14.50865773852422,37.0,0.0,0.0,0.0,0,1,2,1,,,,26,1,0,1,0,0.0,2.680965147453083,
B170525-2,3,5,5,1,0,4,,0,월,3,7년차 정년보장 근무,26,13,13,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,210,1580,200만원,15개월,0.25,여자,60세,기타,1790000.0,1610000.0,,49.0,46.0,0.0,0.0,0.0,1,1790000.0,1610000.0,180000.0,180000.0,2000000.0,15.0,175000.0,155555.55555555556,-5000.0,0.9722222222222222,0.0,-24444.44444444444,2,5.3471075307174685,B150804-3,income,False,17.0,False,1,1,0,0,0,14.50865773852422,49.0,0.0,0.0,0.0,0,0,4,1,income,17.0,False,26,1,1,0,1,0.9569377990430622,4.784688995215311,
B170525-3,1,4,1,1,0,5,,0,,1,현재 급여내역·회생인가,27,12,12,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,542,698,100만원,12개월,0.25,여자,37세,사무직,2210000.0,1810000.0,,,,,,,1,2210000.0,1810000.0,400000.0,400000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-295833.3333333334,0.2604166666666666,0.0,-305381.94444444444,3,6.295266001439646,B170525-3,,,,,0,0,0,0,0,13.815510557964274,0.0,0.0,0.0,0.0,1,0,1,1,,,,27,0,0,0,1,0.0,0.0,
B170605-10,1,5,1,1,0,5,,0,,3,재직 급여·상여 명시,27,24,24,0.0417,0.0417,0.9583,25.625,615,33,1.0,0.042,18.0,19.0,1,0,2017,정상종료,완납,248,786,250만원,24개월,0.25,여자,46세,영업직,4500000.0,3770000.0,,54.0,45.0,31.0,5.0,0.0,1,4500000.0,3770000.0,730000.0,730000.0,2500000.0,24.0,156250.0,131293.40277777778,-573750.0,0.2140410958904109,0.0,-598706.5972222222,10,5.513428746164983,B110111-4,,,,,0,0,0,0,0,14.73180128983843,54.0,31.0,5.0,0.0,0,0,1,1,,,,27,0,0,0,0,2.459016393442623,0.0,
B170605-7,2,5,1,4,1,5,,0,,2,현재 부부 소득·지출 상세,27,24,24,0.7917,0.1667,0.2083,0.208,5,1,2.0,0.083,4.0,5.0,1,0,2017,정상종료,완납,888,1145,200만원,24개월,0.25,여자,52세,기타,3900000.0,3520000.0,,36.0,10.0,6.0,0.0,0.0,1,3900000.0,3520000.0,380000.0,380000.0,2000000.0,24.0,125000.0,105034.72222222222,-255000.0,0.3289473684210526,0.0,-274965.2777777777,7,6.78897174299217,A071012-1,,,,,0,0,0,0,0,14.50865773852422,36.0,6.0,0.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.0,0.0,
B170613-5,1,2,1,3,1,4,,0,,0,재직·기대출 거치 사실,27,24,24,0.9167,0.375,0.0833,0.125,3,2,10.0,0.417,11.0,22.0,1,0,2017,정상종료,완납,326,713,500만원,24개월,0.25,여자,48세,사무직,4250000.0,3620000.0,,86.0,34.0,5.0,0.0,0.0,1,4250000.0,3620000.0,630000.0,630000.0,5000000.0,24.0,312500.0,262586.8055555556,-317500.0,0.496031746031746,0.0,-367413.1944444444,5,5.786897381366708,B110513-8,,,,,0,0,0,0,0,15.424948470398377,86.0,5.0,0.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.0,3.067484662576687,
B170619-1,1,2,1,2,1,4,,0,,0,건설기술자 재직중,27,12,12,0.5833,0.1667,0.4167,1.75,21,7,2.0,0.167,4.0,5.0,1,0,2017,정상종료,완납,92,137,150만원,12개월,0.25,남자,51세,기술직,3800000.0,2700000.0,,27.0,17.0,34.0,2.0,8.0,1,3800000.0,2700000.0,1100000.0,1100000.0,1500000.0,12.0,156250.0,141927.08333333334,-943750.0,0.1420454545454545,0.0,-958072.9166666666,1,4.5217885770490405,B110808-6,,,,,0,0,0,0,0,14.22097566607244,27.0,34.0,2.0,8.0,0,1,1,1,,,,27,0,0,0,0,0.0,0.0,
B170621-1,2,3,3,1,0,4,,0,,1,현재 생활패턴 유지,27,12,12,1.0,0.25,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,168,897,100만원,12개월,0.25,여자,52세,서비스업,1000000.0,700000.0,,25.0,9.0,0.0,0.0,0.0,1,1000000.0,700000.0,300000.0,300000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-195833.3333333333,0.3472222222222222,0.0,-205381.94444444444,1,5.123963979403259,B170621-1,,,,,0,0,0,0,0,13.815510557964274,25.0,0.0,0.0,0.0,0,0,3,1,,,,27,0,0,0,0,0.0,0.0,
B170626-4,2,2,1,1,0,4,,0,,0,현재 연체 없음 주장,27,8,7,0.2857,0.1429,0.7143,90.25,722,717,1.0,0.125,3.0,5.0,1,1,2017,연체중,손실,78,321,200만원,8개월,0.25,남자,39세,사무직,3120000.0,2290000.0,,13.0,8.0,6.0,0.0,0.0,1,3120000.0,2290000.0,830000.0,830000.0,2000000.0,8.0,291666.6666666667,273437.5,-538333.3333333333,0.3514056224899599,0.0,-556562.5,4,4.356708826689592,B160809-1,,,,,0,0,0,0,0,14.50865773852422,13.0,6.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.0,0.0,
B170705-8,2,5,1,1,0,4,,0,,2,남편 급여·부업 시작,27,17,17,0.9412,0.5882,0.0588,0.059,1,1,8.0,0.471,9.0,,1,0,2017,정상종료,완납,306,1501,200만원,18개월,0.25,여자,37세,기타,,,,55.0,39.0,4.0,0.0,0.0,1,2750000.0,2020000.0,730000.0,730000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-577222.2222222222,0.2092846270928463,0.0,-596898.1481481481,8,5.723585101952381,B141227-3,,,,,0,0,0,0,0,14.50865773852422,55.0,4.0,0.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.0,0.0,
B170711-2,2,3,5,4,1,3,,0,,2,시즌 영업 예상,27,14,14,0.8571,0.2143,0.1429,0.143,2,1,8.0,0.571,9.0,12.0,1,0,2017,정상종료,완납,339,522,300만원,15개월,0.25,남자,48세,서비스업,4800000.0,4050000.0,,90.0,38.0,21.0,4.0,0.0,1,4800000.0,4050000.0,750000.0,750000.0,3000000.0,15.0,262500.0,233333.3333333333,-487500.0,0.35,0.0,-516666.6666666667,2,5.82600010738045,B100225-11,income,False,,True,0,1,0,0,0,14.914122846632385,90.0,21.0,4.0,0.0,0,1,3,3,,,,27,1,0,1,0,1.1799410029498525,8.849557522123893,
B170731-2,1,4,1,1,0,4,,0,,1,현재 사업 매출 평균,27,15,15,0.9333,0.0667,0.0667,0.067,1,1,13.0,0.867,14.0,,1,0,2017,정상종료,완납,169,349,400만원,15개월,0.25,남자,45세,서비스업,15000000.0,14470000.0,,79.0,11.0,5.0,0.0,0.0,1,15000000.0,14470000.0,530000.0,530000.0,4000000.0,15.0,350000.0,311111.1111111111,-180000.0,0.660377358490566,0.0,-218888.88888888888,2,5.1298987149230735,B111207-18,,,,,0,0,0,0,0,15.201804919084164,79.0,5.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.0,0.0,
B170807-4,1,5,1,2,1,5,,0,,2,부부 소득·지출 상세,27,18,18,1.0,0.5556,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,538,624,300만원,18개월,0.25,여자,43세,기타,4700000.0,3320000.0,,73.0,48.0,0.0,0.0,0.0,1,,,,1380000.0,3000000.0,18.0,229166.66666666663,199652.7777777777,-1150833.3333333335,0.1660628019323671,0.0,-1180347.2222222222,4,6.2878585601617845,B110209-9,,,,,0,0,0,0,0,14.914122846632385,73.0,0.0,0.0,0.0,0,0,1,2,,,,27,0,0,0,0,0.3853564547206166,0.0,
B170817-3,1,1,1,2,1,1,,0,,0,근거 제시 없음,27,18,18,0.9444,0.3333,0.0556,0.056,1,1,7.0,0.389,8.0,,1,0,2017,정상종료,완납,55,372,200만원,18개월,0.25,여자,53세,기타,3900000.0,3290000.0,,77.0,35.0,7.0,0.0,0.0,1,,,,610000.0,2000000.0,18.0,152777.77777777778,133101.85185185185,-457222.2222222223,0.250455373406193,0.0,-476898.14814814815,3,4.007333185232471,B110401-6,,,,,0,0,0,0,0,14.50865773852422,77.0,7.0,0.0,0.0,0,0,1,2,,,,27,0,0,0,0,0.0,0.0,
B170905-1,2,4,2,1,0,5,,0,,1,학원 강사 연봉6000,27,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,688,691,250만원,12개월,0.25,남자,40세,사무직,5000000.0,3840000.0,,75.0,73.0,1.0,0.0,0.0,1,,,,1160000.0,2500000.0,12.0,260416.6666666667,236545.1388888889,-899583.3333333333,0.2244971264367816,0.0,-923454.8611111112,1,6.533788837933344,B130910-6,,,,,0,0,0,0,0,14.73180128983843,75.0,1.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.0,0.0,
B170911-2,1,5,1,1,0,5,,0,,2,부부 재직 급여 명시,27,8,8,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,453,745,100만원,12개월,0.25,여자,38세,생산직,4300000.0,3720000.0,,97.0,69.0,20.0,0.0,0.0,1,,,,580000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-475833.3333333334,0.1795977011494252,0.0,-485381.9444444445,2,6.115892125483034,A080107-2,,,,,0,0,0,0,0,13.815510557964274,97.0,20.0,0.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.2207505518763796,4.415011037527594,
B170918-5,2,5,3,3,1,3,,0,,2,신용상향 후 대출 기대,27,13,13,1.0,0.5385,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,247,501,200만원,15개월,0.25,남자,46세,기타,4500000.0,3200000.0,,75.0,25.0,0.0,0.0,0.0,1,,,,1300000.0,2000000.0,15.0,175000.0,155555.55555555556,-1125000.0,0.1346153846153846,0.0,-1144444.4444444445,5,5.5093883366279774,B110118-31,,,,,0,0,0,0,0,14.50865773852422,75.0,0.0,0.0,0.0,0,1,3,1,,,,27,0,0,0,0,0.0,12.244897959183673,
B171010-4,2,5,1,2,1,5,,0,,2,과외·배우자 급여내역,27,15,15,0.4667,0.4,0.5333,5.333,80,29,5.0,0.333,6.0,8.0,1,0,2017,정상종료,완납,638,1256,300만원,15개월,0.25,남자,50세,기타,4500000.0,4070000.0,,100.0,82.0,21.0,0.0,0.0,1,,,,430000.0,3000000.0,15.0,262500.0,233333.3333333333,-167500.0,0.6104651162790697,0.0,-196666.6666666667,4,6.45833828334479,B091207-22,,,,,0,0,0,0,0,14.914122846632385,100.0,21.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.0,4.716981132075471,
B171020-1,2,5,2,1,0,5,,0,,3,재직 급여 236만,27,13,12,1.0,0.9167,0.0,0.0,0,0,,,,,0,1,2017,정상종료,완납,337,491,200만원,21개월,0.25,남자,36세,기술직,2560000.0,1620000.0,,53.0,46.0,0.0,0.0,0.0,1,,,,940000.0,2000000.0,21.0,136904.7619047619,117063.49206349206,-803095.2380952381,0.1456433637284701,0.0,-822936.5079365079,1,5.820082930352362,B151110-3,,,,,0,0,0,0,0,14.50865773852422,53.0,0.0,0.0,0.0,0,1,2,1,,,,27,0,0,0,0,0.0,6.024096385542169,
B171021-3,1,5,1,1,0,4,,0,,2,이삿짐업 운영·알바중,27,10,9,0.1111,0.0,0.8889,69.5,695,533,2.0,0.2,,,1,1,2017,연체중,손실,442,1638,100만원,12개월,0.25,여자,34세,서비스업,9000000.0,8380000.0,,6.0,1.0,13.0,3.0,0.0,1,,,,620000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-515833.3333333334,0.168010752688172,0.0,-525381.9444444445,3,6.091309882077698,B160627-3,,,,,0,0,0,0,0,13.815510557964274,6.0,13.0,3.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.228310502283105,4.5662100456621,
B171024-1,2,5,1,1,0,4,,0,,2,월소득 280·알바 50,27,18,18,1.0,0.6667,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,202,1621,300만원,18개월,0.25,여자,38세,기타,2800000.0,2110000.0,,75.0,54.0,7.0,0.0,0.0,1,,,,690000.0,3000000.0,18.0,229166.66666666663,199652.7777777777,-460833.3333333334,0.3321256038647342,0.0,-490347.2222222223,1,5.308267697401205,B140711-2,,,,,0,0,0,0,0,14.914122846632385,75.0,7.0,0.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.0,0.0,
B171121-2,2,5,2,1,0,4,,0,,2,월 140만 수령중,27,12,12,1.0,0.8333,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,187,239,200만원,24개월,0.25,여자,47세,콜센터,1800000.0,1660000.0,,25.0,18.0,0.0,0.0,0.0,1,,,,140000.0,2000000.0,24.0,125000.0,105034.72222222222,-15000.0,0.8928571428571429,0.0,-34965.27777777778,2,5.231108616854587,B160602-2,,,,,0,0,0,0,0,14.50865773852422,25.0,0.0,0.0,0.0,0,0,2,1,,,,27,0,0,0,0,3.2085561497326207,5.347593582887701,
B171129-5,2,3,1,1,0,4,,0,,1,부부 소득·부채 상세,27,8,8,1.0,0.875,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,635,612,200만원,12개월,0.25,남자,46세,기술직,5700000.0,3060000.0,,71.0,56.0,14.0,0.0,0.0,1,,,,2640000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-2431666.6666666665,0.0789141414141414,0.0,-2450763.888888889,5,6.453624998892692,B100907-13,,,,,0,0,0,0,0,14.50865773852422,71.0,14.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.1584786053882725,3.169572107765452,
B171216-2,1,5,1,2,1,4,,0,,2,일용직 250~260 수입,27,12,12,1.0,0.4167,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,209,731,150만원,12개월,0.25,여자,31세,일용직,3100000.0,1420000.0,,49.0,37.0,1.0,0.0,0.0,1,,,,1680000.0,1500000.0,12.0,156250.0,141927.08333333334,-1523750.0,0.0930059523809523,0.0,-1538072.9166666667,2,5.342334251964811,B150622-5,,,,,0,0,0,0,0,14.22097566607244,49.0,1.0,0.0,0.0,0,0,1,2,,,,27,0,0,0,0,0.0,9.569377990430622,
B171220-2,4,3,3,1,0,4,200000.0,1,월,1,회생중 지출 59만뿐,27,12,12,0.75,0.25,0.25,0.333,4,2,1.0,0.083,2.0,4.0,1,0,2017,정상종료,완납,335,2042,100만원,12개월,0.25,여자,34세,사무직,2000000.0,1170000.0,,27.0,9.0,13.0,0.0,0.0,1,,,,830000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-725833.3333333334,0.1255020080321285,0.0,-735381.9444444445,2,5.814130531825066,B150907-4,,,,,0,0,0,0,0,13.815510557964274,27.0,13.0,0.0,0.0,0,0,3,1,,,,27,0,0,0,0,0.0,3.003003003003003,
B171227-5,2,4,3,1,0,3,,0,,1,취업 내정 상태,27,2,2,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2017,정상종료,완납,144,789,200만원,12개월,0.25,여자,30세,사무직,2300000.0,1670000.0,,7.0,6.0,1.0,0.0,0.0,1,,,,630000.0,2000000.0,12.0,208333.3333333333,189236.1111111111,-421666.6666666667,0.3306878306878306,0.0,-440763.8888888889,5,4.969813299576001,B140102-3,,,,,0,0,0,0,0,14.50865773852422,7.0,1.0,0.0,0.0,0,0,2,1,,,,27,0,0,0,0,0.0,0.0,
B180109-1,1,1,1,1,0,1,,0,,0,근거 없음,27,12,12,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2018,정상종료,완납,134,267,100만원,12개월,0.25,여자,44세,일용직,2060000.0,1230000.0,,48.0,41.0,10.0,1.0,0.0,1,,,,830000.0,1000000.0,12.0,104166.66666666666,94618.05555555556,-725833.3333333334,0.1255020080321285,0.0,-735381.9444444445,1,4.897839799950911,B131103-11,,,,,0,0,0,0,0,13.815510557964274,48.0,10.0,1.0,0.0,0,0,1,1,,,,27,0,0,0,0,0.0,7.751937984496124,
B180322-1,1,1,2,1,0,1,,0,,0,근거 없음,27,23,23,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2018,상환중,진행중,89,638,200만원,24개월,0.2,여자,41세,사무직,1700000.0,1240000.0,,57.0,53.0,0.0,0.0,0.0,1,,,,460000.0,2000000.0,24.0,116666.66666666666,100694.44444444444,-343333.3333333334,0.253623188405797,0.0,-359305.5555555556,1,4.48863636973214,B140718-6,,,,,0,0,0,0,0,14.50865773852422,57.0,0.0,0.0,0.0,0,0,2,1,,,,27,0,0,0,0,0.0,22.47191011235955,
B180327-2,2,1,3,2,1,2,,0,,0,회생 재신청중 다짐만,27,14,14,0.6429,0.3571,0.3571,3.571,50,16,8.0,0.571,13.0,,1,0,2018,정상종료,완납,192,287,200만원,24개월,0.22,여자,32세,사무직,1500000.0,940000.0,,30.0,17.0,6.0,0.0,0.0,1,,,,560000.0,2000000.0,24.0,120000.0,102430.55555555556,-440000.0,0.2142857142857142,0.0,-457569.4444444445,2,5.2574953720277815,B151203-1,,,,,0,0,0,0,0,14.50865773852422,30.0,6.0,0.0,0.0,0,0,2,2,,,,27,0,0,0,0,0.0,5.208333333333333,
B180404-1,2,4,2,1,0,5,,0,,1,학원 강사 연봉6000,27,5,5,1.0,1.0,0.0,0.0,0,0,,,,,0,0,2018,정상종료,완납,759,393,300만원,15개월,0.24,남자,40세,사무직,5000000.0,3600000.0,,75.0,73.0,1.0,0.0,0.0,1,,,,1400000.0,3000000.0,15.0,260000.0,232000.0,-1140000.0,0.1857142857142857,0.0,-1168000.0,1,6.63200177739563,B130910-6,,,,,0,0,0,0,0,14.914122846632385,75.0,1.0,0.0,0.0,0,1,1,1,,,,27,0,0,0,0,0.0,0.0,
